tick,len,raw,comp,ratio
3296,6,24,16,1.5
3297,6,24,16,1.5
3298,6,24,16,1.5
3299,6,24,16,1.5
3300,6,24,16,1.5
3301,6,24,16,1.5
3302,6,24,16,1.5
3303,6,24,16,1.5
3304,6,24,16,1.5
3305,6,24,16,1.5
3306,6,24,16,1.5
3307,6,24,16,1.5
3308,6,24,16,1.5
3309,6,24,16,1.5
3310,6,24,16,1.5
3311,6,24,16,1.5
3312,6,24,16,1.5
3313,6,24,16,1.5
3314,6,24,16,1.5
3315,6,24,16,1.5
3316,6,24,16,1.5
3317,6,24,16,1.5
3318,6,24,16,1.5
3319,6,24,16,1.5
3320,6,24,16,1.5
3321,6,24,16,1.5
3322,6,24,16,1.5
3323,6,24,16,1.5
3324,6,24,16,1.5
3325,6,24,16,1.5
3326,6,24,16,1.5
3327,6,24,16,1.5
3328,6,24,16,1.5
3329,6,24,16,1.5
3330,6,24,16,1.5
3331,6,24,16,1.5
3332,6,24,16,1.5
3333,6,24,16,1.5
3334,6,24,16,1.5
3335,6,24,16,1.5
3336,6,24,16,1.5
3337,6,24,16,1.5
3338,6,24,16,1.5
3339,6,24,16,1.5
3340,6,24,16,1.5
3341,6,24,16,1.5
3342,6,24,16,1.5
3343,6,24,16,1.5
3344,6,24,16,1.5
3345,6,24,16,1.5
3346,6,24,16,1.5
3347,6,24,16,1.5
3348,6,24,16,1.5
3349,6,24,16,1.5
3350,6,24,16,1.5
3351,6,24,16,1.5
3352,6,24,16,1.5
3353,6,24,16,1.5
3354,6,24,16,1.5
3355,6,24,16,1.5
3356,6,24,16,1.5
3357,6,24,16,1.5
3358,6,24,16,1.5
3359,6,24,16,1.5
3360,6,24,16,1.5
3361,6,24,16,1.5
3362,6,24,16,1.5
3363,6,24,16,1.5
3364,6,24,16,1.5
3365,6,24,16,1.5
3366,6,24,16,1.5
3367,6,24,16,1.5
3368,6,24,16,1.5
3369,6,24,16,1.5
3370,6,24,16,1.5
3371,6,24,16,1.5
3372,6,24,16,1.5
3373,6,24,16,1.5
3374,6,24,16,1.5
3375,6,24,16,1.5
3376,6,24,16,1.5
3377,6,24,16,1.5
3378,6,24,16,1.5
3379,6,24,16,1.5
3380,6,24,16,1.5
3381,6,24,16,1.5
3382,6,24,16,1.5
3383,6,24,16,1.5
3384,6,24,16,1.5
3385,6,24,16,1.5
3386,6,24,16,1.5
3387,6,24,16,1.5
3388,6,24,16,1.5
3389,6,24,16,1.5
3390,6,24,16,1.5
3391,6,24,16,1.5
3392,6,24,16,1.5
3393,6,24,16,1.5
3394,6,24,16,1.5
3395,6,24,16,1.5
3396,6,24,16,1.5
3397,6,24,16,1.5
3398,6,24,16,1.5
3399,6,24,16,1.5
3400,6,24,16,1.5
3401,6,24,16,1.5
3402,6,24,16,1.5
3403,6,24,16,1.5
3404,6,24,16,1.5
3405,6,24,16,1.5
3406,6,24,16,1.5
3407,6,24,16,1.5
3408,6,24,16,1.5
3409,6,24,16,1.5
3410,6,24,16,1.5
3411,6,24,16,1.5
3412,6,24,16,1.5
3413,6,24,16,1.5
3414,6,24,16,1.5
3415,6,24,16,1.5
3416,6,24,16,1.5
3417,6,24,16,1.5
3418,6,24,16,1.5
3419,6,24,16,1.5
3420,6,24,16,1.5
3421,6,24,16,1.5
3422,6,24,16,1.5
3423,6,24,16,1.5
3424,6,24,16,1.5
3425,6,24,16,1.5
3426,6,24,16,1.5
3427,6,24,16,1.5
3428,6,24,16,1.5
3429,6,24,16,1.5
3430,6,24,16,1.5
3431,6,24,16,1.5
3432,6,24,16,1.5
3433,6,24,16,1.5
3434,6,24,16,1.5
3435,6,24,16,1.5
3436,6,24,16,1.5
3437,6,24,16,1.5
3438,6,24,16,1.5
3439,6,24,16,1.5
3440,6,24,16,1.5
3441,6,24,16,1.5
3442,6,24,16,1.5
3443,6,24,16,1.5
3444,6,24,16,1.5
3445,6,24,16,1.5
3446,6,24,16,1.5
3447,6,24,16,1.5
3448,6,24,16,1.5
3449,6,24,16,1.5
3450,6,24,16,1.5
3451,6,24,16,1.5
3452,6,24,16,1.5
3453,6,24,16,1.5
3454,6,24,16,1.5
3455,6,24,16,1.5
3456,6,24,16,1.5
3457,6,24,16,1.5
3458,6,24,16,1.5
3459,6,24,16,1.5
3460,6,24,16,1.5
3461,6,24,16,1.5
3462,6,24,16,1.5
3463,6,24,16,1.5
3464,6,24,16,1.5
3465,6,24,16,1.5
3466,6,24,16,1.5
3467,6,24,16,1.5
3468,6,24,16,1.5
3469,6,24,16,1.5
3470,6,24,16,1.5
3471,6,24,16,1.5
3472,6,24,16,1.5
3473,6,24,16,1.5
3474,6,24,16,1.5
3475,6,24,16,1.5
3476,6,24,16,1.5
3477,6,24,16,1.5
3478,6,24,16,1.5
3479,6,24,16,1.5
3480,6,24,16,1.5
3481,6,24,16,1.5
3482,6,24,16,1.5
3483,6,24,16,1.5
3484,6,24,16,1.5
3485,6,24,16,1.5
3486,6,24,16,1.5
3487,6,24,16,1.5
3488,6,24,16,1.5
3489,6,24,16,1.5
3490,6,24,16,1.5
3491,6,24,16,1.5
3492,6,24,16,1.5
3493,6,24,16,1.5
3494,6,24,16,1.5
3495,6,24,16,1.5
3496,6,24,16,1.5
3497,6,24,16,1.5
3498,6,24,16,1.5
3499,6,24,16,1.5
3500,6,24,16,1.5
3501,6,24,16,1.5
3502,6,24,16,1.5
3503,6,24,16,1.5
3504,6,24,16,1.5
3505,6,24,16,1.5
3506,6,24,16,1.5
3507,6,24,16,1.5
3508,6,24,16,1.5
3509,6,24,16,1.5
3510,6,24,16,1.5
3511,6,24,16,1.5
3512,6,24,16,1.5
3513,6,24,16,1.5
3514,6,24,16,1.5
3515,6,24,16,1.5
3516,6,24,16,1.5
3517,6,24,16,1.5
3518,6,24,16,1.5
3519,6,24,16,1.5
3520,6,24,16,1.5
3521,6,24,16,1.5
3522,6,24,16,1.5
3523,6,24,16,1.5
3524,6,24,16,1.5
3525,6,24,16,1.5
3526,6,24,16,1.5
3527,6,24,16,1.5
3528,6,24,16,1.5
3529,6,24,16,1.5
3530,6,24,16,1.5
3531,6,24,16,1.5
3532,6,24,16,1.5
3533,6,24,16,1.5
3534,6,24,16,1.5
3535,6,24,16,1.5
3536,6,24,16,1.5
3537,6,24,16,1.5
3538,6,24,16,1.5
3539,6,24,16,1.5
3540,6,24,16,1.5
3541,6,24,16,1.5
3542,6,24,16,1.5
3543,6,24,16,1.5
3544,6,24,16,1.5
3545,6,24,16,1.5
3546,6,24,16,1.5
3547,6,24,16,1.5
3548,6,24,16,1.5
3549,6,24,16,1.5
3550,6,24,16,1.5
3551,6,24,16,1.5
3552,6,24,16,1.5
3553,6,24,16,1.5
3554,6,24,16,1.5
3555,6,24,16,1.5
3556,6,24,16,1.5
3557,6,24,16,1.5
3558,6,24,16,1.5
3559,6,24,16,1.5
3560,6,24,16,1.5
3561,6,24,16,1.5
3562,6,24,16,1.5
3563,6,24,16,1.5
3564,6,24,16,1.5
3565,6,24,16,1.5
3566,6,24,16,1.5
3567,6,24,16,1.5
3568,6,24,16,1.5
3569,6,24,16,1.5
3570,6,24,16,1.5
3571,6,24,16,1.5
3572,6,24,16,1.5
3573,6,24,16,1.5
3574,6,24,16,1.5
3575,6,24,16,1.5
3576,6,24,16,1.5
3577,6,24,16,1.5
3578,6,24,16,1.5
3579,6,24,16,1.5
3580,6,24,16,1.5
3581,6,24,16,1.5
3582,6,24,16,1.5
3583,6,24,16,1.5
3584,6,24,16,1.5
3585,6,24,16,1.5
3586,6,24,16,1.5
3587,6,24,16,1.5
3588,6,24,16,1.5
3589,6,24,16,1.5
3590,6,24,16,1.5
3591,6,24,16,1.5
3592,6,24,16,1.5
3593,6,24,16,1.5
3594,6,24,16,1.5
3595,6,24,16,1.5
3596,6,24,16,1.5
3597,6,24,16,1.5
3598,6,24,16,1.5
3599,6,24,16,1.5
3600,6,24,16,1.5
3601,6,24,16,1.5
3602,6,24,16,1.5
3603,6,24,16,1.5
3604,6,24,16,1.5
3605,6,24,16,1.5
3606,6,24,16,1.5
3607,6,24,16,1.5
3608,6,24,16,1.5
3609,6,24,16,1.5
3610,6,24,16,1.5
3611,6,24,16,1.5
3612,6,24,16,1.5
3613,6,24,16,1.5
3614,6,24,16,1.5
3615,6,24,16,1.5
3616,6,24,16,1.5
3617,6,24,16,1.5
3618,6,24,16,1.5
3619,6,24,16,1.5
3620,6,24,16,1.5
3621,6,24,16,1.5
3622,6,24,16,1.5
3623,6,24,16,1.5
3624,6,24,16,1.5
3625,6,24,16,1.5
3626,6,24,16,1.5
3627,6,24,16,1.5
3628,6,24,16,1.5
3629,6,24,16,1.5
3630,6,24,16,1.5
3631,6,24,16,1.5
3632,6,24,16,1.5
3633,6,24,16,1.5
3634,6,24,16,1.5
3635,6,24,16,1.5
3636,6,24,16,1.5
3637,6,24,16,1.5
3638,6,24,16,1.5
3639,6,24,16,1.5
3640,6,24,16,1.5
3641,6,24,16,1.5
3642,6,24,16,1.5
3643,6,24,16,1.5
3644,6,24,16,1.5
3645,6,24,16,1.5
3646,6,24,16,1.5
3647,6,24,16,1.5
3648,6,24,16,1.5
3649,6,24,16,1.5
3650,6,24,16,1.5
3651,6,24,16,1.5
3652,6,24,16,1.5
3653,6,24,16,1.5
3654,6,24,16,1.5
3655,6,24,16,1.5
3656,6,24,16,1.5
3657,6,24,16,1.5
3658,6,24,16,1.5
3659,6,24,16,1.5
3660,6,24,16,1.5
3661,6,24,16,1.5
3662,6,24,16,1.5
3663,6,24,16,1.5
3664,6,24,16,1.5
3665,6,24,16,1.5
3666,6,24,16,1.5
3667,6,24,16,1.5
3668,6,24,16,1.5
3669,6,24,16,1.5
3670,6,24,16,1.5
3671,6,24,16,1.5
3672,6,24,16,1.5
3673,6,24,16,1.5
3674,6,24,16,1.5
3675,6,24,16,1.5
3676,6,24,16,1.5
3677,6,24,16,1.5
3678,6,24,16,1.5
3679,6,24,16,1.5
3680,6,24,16,1.5
3681,6,24,16,1.5
3682,6,24,16,1.5
3683,6,24,16,1.5
3684,6,24,16,1.5
3685,6,24,16,1.5
3686,6,24,16,1.5
3687,6,24,16,1.5
3688,6,24,16,1.5
3689,6,24,16,1.5
3690,6,24,16,1.5
3691,6,24,16,1.5
3692,6,24,16,1.5
3693,6,24,16,1.5
3694,6,24,16,1.5
3695,6,24,16,1.5
3696,6,24,16,1.5
3697,6,24,16,1.5
3698,6,24,16,1.5
3699,6,24,16,1.5
3700,6,24,16,1.5
3701,6,24,16,1.5
3702,6,24,16,1.5
3703,6,24,16,1.5
3704,6,24,16,1.5
3705,6,24,16,1.5
3706,6,24,16,1.5
3707,6,24,16,1.5
3708,6,24,16,1.5
3709,6,24,16,1.5
3710,6,24,16,1.5
3711,6,24,16,1.5
3712,6,24,16,1.5
3713,6,24,16,1.5
3714,6,24,16,1.5
3715,6,24,16,1.5
3716,6,24,16,1.5
3717,6,24,16,1.5
3718,6,24,16,1.5
3719,6,24,16,1.5
3720,6,24,16,1.5
3721,6,24,16,1.5
3722,6,24,16,1.5
3723,6,24,16,1.5
3724,6,24,16,1.5
3725,6,24,16,1.5
3726,6,24,16,1.5
3727,6,24,16,1.5
3728,6,24,16,1.5
3729,6,24,16,1.5
3730,6,24,16,1.5
3731,6,24,16,1.5
3732,6,24,16,1.5
3733,6,24,16,1.5
3734,6,24,16,1.5
3735,6,24,16,1.5
3736,6,24,16,1.5
3737,6,24,16,1.5
3738,6,24,16,1.5
3739,6,24,16,1.5
3740,6,24,16,1.5
3741,6,24,16,1.5
3742,6,24,16,1.5
3743,6,24,16,1.5
3744,6,24,16,1.5
3745,6,24,16,1.5
3746,6,24,16,1.5
3747,6,24,16,1.5
3748,6,24,16,1.5
3749,6,24,16,1.5
3750,6,24,16,1.5
3751,6,24,16,1.5
3752,6,24,16,1.5
3753,6,24,16,1.5
3754,6,24,16,1.5
3755,6,24,16,1.5
3756,6,24,16,1.5
3757,6,24,16,1.5
3758,6,24,16,1.5
3759,6,24,16,1.5
3760,6,24,16,1.5
3761,6,24,16,1.5
3762,6,24,16,1.5
3763,6,24,16,1.5
3764,6,24,16,1.5
3765,6,24,16,1.5
3766,6,24,16,1.5
3767,6,24,16,1.5
3768,6,24,16,1.5
3769,6,24,16,1.5
3770,6,24,16,1.5
3771,6,24,16,1.5
3772,6,24,16,1.5
3773,6,24,16,1.5
3774,6,24,16,1.5
3775,6,24,16,1.5
3776,6,24,16,1.5
3777,6,24,16,1.5
3778,6,24,16,1.5
3779,6,24,16,1.5
3780,6,24,16,1.5
3781,6,24,16,1.5
3782,6,24,16,1.5
3783,6,24,16,1.5
3784,6,24,16,1.5
3785,6,24,16,1.5
3786,6,24,16,1.5
3787,6,24,16,1.5
3788,6,24,16,1.5
3789,6,24,16,1.5
3790,6,24,16,1.5
3791,6,24,16,1.5
3792,6,24,16,1.5
3793,6,24,16,1.5
3794,6,24,16,1.5
3795,6,24,16,1.5
3796,6,24,16,1.5
3797,6,24,16,1.5
3798,6,24,16,1.5
3799,6,24,16,1.5
3800,6,24,16,1.5
3801,6,24,16,1.5
3802,6,24,16,1.5
3803,6,24,16,1.5
3804,6,24,16,1.5
3805,6,24,16,1.5
3806,6,24,16,1.5
3807,6,24,16,1.5
3808,6,24,16,1.5
3809,6,24,16,1.5
3810,6,24,16,1.5
3811,6,24,16,1.5
3812,6,24,16,1.5
3813,6,24,16,1.5
3814,6,24,16,1.5
3815,6,24,16,1.5
3816,6,24,16,1.5
3817,6,24,16,1.5
3818,6,24,16,1.5
3819,6,24,16,1.5
3820,6,24,16,1.5
3821,6,24,16,1.5
3822,6,24,16,1.5
3823,6,24,16,1.5
3824,6,24,16,1.5
3825,6,24,16,1.5
3826,6,24,16,1.5
3827,6,24,16,1.5
3828,6,24,16,1.5
3829,6,24,16,1.5
3830,6,24,16,1.5
3831,6,24,16,1.5
3832,6,24,16,1.5
3833,6,24,16,1.5
3834,6,24,16,1.5
3835,6,24,16,1.5
3836,6,24,16,1.5
3837,6,24,16,1.5
3838,6,24,16,1.5
3839,6,24,16,1.5
3840,6,24,16,1.5
3841,6,24,16,1.5
3842,6,24,16,1.5
3843,6,24,16,1.5
3844,6,24,16,1.5
3845,6,24,16,1.5
3846,6,24,16,1.5
3847,6,24,16,1.5
3848,6,24,16,1.5
3849,6,24,16,1.5
3850,6,24,16,1.5
3851,6,24,16,1.5
3852,6,24,16,1.5
3853,6,24,16,1.5
3854,6,24,16,1.5
3855,6,24,16,1.5
3856,6,24,16,1.5
3857,6,24,16,1.5
3858,6,24,16,1.5
3859,6,24,16,1.5
3860,6,24,16,1.5
3861,6,24,16,1.5
3862,6,24,16,1.5
3863,6,24,16,1.5
3864,6,24,16,1.5
3865,6,24,16,1.5
3866,6,24,16,1.5
3867,6,24,16,1.5
3868,6,24,16,1.5
3869,6,24,16,1.5
3870,6,24,16,1.5
3871,6,24,16,1.5
3872,6,24,16,1.5
3873,6,24,16,1.5
3874,6,24,16,1.5
3875,6,24,16,1.5
3876,6,24,16,1.5
3877,6,24,16,1.5
3878,6,24,16,1.5
3879,6,24,16,1.5
3880,6,24,16,1.5
3881,6,24,16,1.5
3882,6,24,16,1.5
3883,6,24,16,1.5
3884,6,24,16,1.5
3885,6,24,16,1.5
3886,6,24,16,1.5
3887,6,24,16,1.5
3888,6,24,16,1.5
3889,6,24,16,1.5
3890,6,24,16,1.5
3891,6,24,16,1.5
3892,6,24,16,1.5
3893,6,24,16,1.5
3894,6,24,16,1.5
3895,6,24,16,1.5
3896,6,24,16,1.5
3897,6,24,16,1.5
3898,6,24,16,1.5
3899,6,24,16,1.5
3900,6,24,16,1.5
3901,6,24,16,1.5
3902,6,24,16,1.5
3903,6,24,16,1.5
3904,6,24,16,1.5
3905,6,24,16,1.5
3906,6,24,16,1.5
3907,6,24,16,1.5
3908,6,24,16,1.5
3909,6,24,16,1.5
3910,6,24,16,1.5
3911,6,24,16,1.5
3912,6,24,16,1.5
3913,6,24,16,1.5
3914,6,24,16,1.5
3915,6,24,16,1.5
3916,6,24,16,1.5
3917,6,24,16,1.5
3918,6,24,16,1.5
3919,6,24,16,1.5
3920,6,24,16,1.5
3921,6,24,16,1.5
3922,6,24,16,1.5
3923,6,24,16,1.5
3924,6,24,16,1.5
3925,6,24,16,1.5
3926,6,24,16,1.5
3927,6,24,16,1.5
3928,6,24,16,1.5
3929,6,24,16,1.5
3930,6,24,16,1.5
3931,6,24,16,1.5
3932,6,24,16,1.5
3933,6,24,16,1.5
3934,6,24,16,1.5
3935,6,24,16,1.5
3936,6,24,16,1.5
3937,6,24,16,1.5
3938,6,24,16,1.5
3939,6,24,16,1.5
3940,6,24,16,1.5
3941,6,24,16,1.5
3942,6,24,16,1.5
3943,6,24,16,1.5
3944,6,24,16,1.5
3945,6,24,16,1.5
3946,6,24,16,1.5
3947,6,24,16,1.5
3948,6,24,16,1.5
3949,6,24,16,1.5
3950,6,24,16,1.5
3951,6,24,16,1.5
3952,6,24,16,1.5
3953,6,24,16,1.5
3954,6,24,16,1.5
3955,6,24,16,1.5
3956,6,24,16,1.5
3957,6,24,16,1.5
3958,6,24,16,1.5
3959,6,24,16,1.5
3960,6,24,16,1.5
3961,6,24,16,1.5
3962,6,24,16,1.5
3963,6,24,16,1.5
3964,6,24,16,1.5
3965,6,24,16,1.5
3966,6,24,16,1.5
3967,6,24,16,1.5
3968,6,24,16,1.5
3969,6,24,16,1.5
3970,6,24,16,1.5
3971,6,24,16,1.5
3972,6,24,16,1.5
3973,6,24,16,1.5
3974,6,24,16,1.5
3975,6,24,16,1.5
3976,6,24,16,1.5
3977,6,24,16,1.5
3978,6,24,16,1.5
3979,6,24,16,1.5
3980,6,24,16,1.5
3981,6,24,16,1.5
3982,6,24,16,1.5
3983,6,24,16,1.5
3984,6,24,16,1.5
3985,6,24,16,1.5
3986,6,24,16,1.5
3987,6,24,16,1.5
3988,6,24,16,1.5
3989,6,24,16,1.5
3990,6,24,16,1.5
3991,6,24,16,1.5
3992,6,24,16,1.5
3993,6,24,16,1.5
3994,6,24,16,1.5
3995,6,24,16,1.5
3996,6,24,16,1.5
3997,6,24,16,1.5
3998,6,24,16,1.5
3999,6,24,16,1.5
4000,6,24,16,1.5
4001,6,24,16,1.5
4002,6,24,16,1.5
4003,6,24,16,1.5
4004,6,24,16,1.5
4005,6,24,16,1.5
4006,6,24,16,1.5
4007,6,24,16,1.5
4008,6,24,16,1.5
4009,6,24,16,1.5
4010,6,24,16,1.5
4011,6,24,16,1.5
4012,6,24,16,1.5
4013,6,24,16,1.5
4014,6,24,16,1.5
4015,6,24,16,1.5
4016,6,24,16,1.5
4017,6,24,16,1.5
4018,6,24,16,1.5
4019,6,24,16,1.5
4020,6,24,16,1.5
4021,6,24,16,1.5
4022,6,24,16,1.5
4023,6,24,16,1.5
4024,6,24,16,1.5
4025,6,24,16,1.5
4026,6,24,16,1.5
4027,6,24,16,1.5
4028,6,24,16,1.5
4029,6,24,16,1.5
4030,6,24,16,1.5
4031,6,24,16,1.5
4032,6,24,16,1.5
4033,6,24,16,1.5
4034,6,24,16,1.5
4035,6,24,16,1.5
4036,6,24,16,1.5
4037,6,24,16,1.5
4038,6,24,16,1.5
4039,6,24,16,1.5
4040,6,24,16,1.5
4041,6,24,16,1.5
4042,6,24,16,1.5
4043,6,24,16,1.5
4044,6,24,16,1.5
4045,6,24,16,1.5
4046,6,24,16,1.5
4047,6,24,16,1.5
4048,6,24,16,1.5
4049,6,24,16,1.5
4050,6,24,16,1.5
4051,6,24,16,1.5
4052,6,24,16,1.5
4053,6,24,16,1.5
4054,6,24,16,1.5
4055,6,24,16,1.5
4056,6,24,16,1.5
4057,6,24,16,1.5
4058,6,24,16,1.5
4059,6,24,16,1.5
4060,6,24,16,1.5
4061,6,24,16,1.5
4062,6,24,16,1.5
4063,6,24,16,1.5
4064,6,24,16,1.5
4065,6,24,16,1.5
4066,6,24,16,1.5
4067,6,24,16,1.5
4068,6,24,16,1.5
4069,6,24,16,1.5
4070,6,24,16,1.5
4071,6,24,16,1.5
4072,6,24,16,1.5
4073,6,24,16,1.5
4074,6,24,16,1.5
4075,6,24,16,1.5
4076,6,24,16,1.5
4077,6,24,16,1.5
4078,6,24,16,1.5
4079,6,24,16,1.5
4080,6,24,16,1.5
4081,6,24,16,1.5
4082,6,24,16,1.5
4083,6,24,16,1.5
4084,6,24,16,1.5
4085,6,24,16,1.5
4086,6,24,16,1.5
4087,6,24,16,1.5
4088,6,24,16,1.5
4089,6,24,16,1.5
4090,6,24,16,1.5
4091,6,24,16,1.5
4092,6,24,16,1.5
4093,6,24,16,1.5
4094,6,24,16,1.5
4095,6,24,16,1.5
4096,6,24,16,1.5
4097,6,24,16,1.5
4098,6,24,16,1.5
4099,6,24,16,1.5
4100,6,24,16,1.5
4101,6,24,16,1.5
4102,6,24,16,1.5
4103,6,24,16,1.5
4104,6,24,16,1.5
4105,6,24,16,1.5
4106,6,24,16,1.5
4107,6,24,16,1.5
4108,6,24,16,1.5
4109,6,24,16,1.5
4110,6,24,16,1.5
4111,6,24,16,1.5
4112,6,24,16,1.5
4113,6,24,16,1.5
4114,6,24,16,1.5
4115,6,24,16,1.5
4116,6,24,16,1.5
4117,6,24,16,1.5
4118,6,24,16,1.5
4119,6,24,16,1.5
4120,6,24,16,1.5
4121,6,24,16,1.5
4122,6,24,16,1.5
4123,6,24,16,1.5
4124,6,24,16,1.5
4125,6,24,16,1.5
4126,6,24,16,1.5
4127,6,24,16,1.5
4128,6,24,16,1.5
4129,6,24,16,1.5
4130,6,24,16,1.5
4131,6,24,16,1.5
4132,6,24,16,1.5
4133,6,24,16,1.5
4134,6,24,16,1.5
4135,6,24,16,1.5
4136,6,24,16,1.5
4137,6,24,16,1.5
4138,6,24,16,1.5
4139,6,24,16,1.5
4140,6,24,16,1.5
4141,6,24,16,1.5
4142,6,24,16,1.5
4143,6,24,16,1.5
4144,6,24,16,1.5
4145,6,24,16,1.5
4146,6,24,16,1.5
4147,6,24,16,1.5
4148,6,24,16,1.5
4149,6,24,16,1.5
4150,6,24,16,1.5
4151,6,24,16,1.5
4152,6,24,16,1.5
4153,6,24,16,1.5
4154,6,24,16,1.5
4155,6,24,16,1.5
4156,6,24,16,1.5
4157,6,24,16,1.5
4158,6,24,16,1.5
4159,6,24,16,1.5
4160,6,24,16,1.5
4161,6,24,16,1.5
4162,6,24,16,1.5
4163,6,24,16,1.5
4164,6,24,16,1.5
4165,6,24,16,1.5
4166,6,24,16,1.5
4167,6,24,16,1.5
4168,6,24,16,1.5
4169,6,24,16,1.5
4170,6,24,16,1.5
4171,6,24,16,1.5
4172,6,24,16,1.5
4173,6,24,16,1.5
4174,6,24,16,1.5
4175,6,24,16,1.5
4176,6,24,16,1.5
4177,6,24,16,1.5
4178,6,24,16,1.5
4179,6,24,16,1.5
4180,6,24,16,1.5
4181,6,24,16,1.5
4182,6,24,16,1.5
4183,6,24,16,1.5
4184,6,24,16,1.5
4185,6,24,16,1.5
4186,6,24,16,1.5
4187,6,24,16,1.5
4188,6,24,16,1.5
4189,6,24,16,1.5
4190,6,24,16,1.5
4191,6,24,16,1.5
4192,6,24,16,1.5
4193,6,24,16,1.5
4194,6,24,16,1.5
4195,6,24,16,1.5
4196,6,24,16,1.5
4197,6,24,16,1.5
4198,6,24,16,1.5
4199,6,24,16,1.5
4200,6,24,16,1.5
4201,6,24,16,1.5
4202,6,24,16,1.5
4203,6,24,16,1.5
4204,6,24,16,1.5
4205,6,24,16,1.5
4206,6,24,16,1.5
4207,6,24,16,1.5
4208,6,24,16,1.5
4209,6,24,16,1.5
4210,6,24,16,1.5
4211,6,24,16,1.5
4212,6,24,16,1.5
4213,6,24,16,1.5
4214,6,24,16,1.5
4215,6,24,16,1.5
4216,6,24,16,1.5
4217,6,24,16,1.5
4218,6,24,16,1.5
4219,6,24,16,1.5
4220,6,24,16,1.5
4221,6,24,16,1.5
4222,6,24,16,1.5
4223,6,24,16,1.5
4224,6,24,16,1.5
4225,6,24,16,1.5
4226,6,24,16,1.5
4227,6,24,16,1.5
4228,6,24,16,1.5
4229,6,24,16,1.5
4230,6,24,16,1.5
4231,6,24,16,1.5
4232,6,24,16,1.5
4233,6,24,16,1.5
4234,6,24,16,1.5
4235,6,24,16,1.5
4236,6,24,16,1.5
4237,6,24,16,1.5
4238,6,24,16,1.5
4239,6,24,16,1.5
4240,6,24,16,1.5
4241,6,24,16,1.5
4242,6,24,16,1.5
4243,6,24,16,1.5
4244,6,24,16,1.5
4245,6,24,16,1.5
4246,6,24,16,1.5
4247,6,24,16,1.5
4248,6,24,16,1.5
4249,6,24,16,1.5
4250,6,24,16,1.5
4251,6,24,16,1.5
4252,6,24,16,1.5
4253,6,24,16,1.5
4254,6,24,16,1.5
4255,6,24,16,1.5
4256,6,24,16,1.5
4257,6,24,16,1.5
4258,6,24,16,1.5
4259,6,24,16,1.5
4260,6,24,16,1.5
4261,6,24,16,1.5
4262,6,24,16,1.5
4263,6,24,16,1.5
4264,6,24,16,1.5
4265,6,24,16,1.5
4266,6,24,16,1.5
4267,6,24,16,1.5
4268,6,24,16,1.5
4269,6,24,16,1.5
4270,6,24,16,1.5
4271,6,24,16,1.5
4272,6,24,16,1.5
4273,6,24,16,1.5
4274,6,24,16,1.5
4275,6,24,16,1.5
4276,6,24,16,1.5
4277,6,24,16,1.5
4278,6,24,16,1.5
4279,6,24,16,1.5
4280,6,24,16,1.5
4281,6,24,16,1.5
4282,6,24,16,1.5
4283,6,24,16,1.5
4284,6,24,16,1.5
4285,6,24,16,1.5
4286,6,24,16,1.5
4287,6,24,16,1.5
4288,6,24,16,1.5
4289,6,24,16,1.5
4290,6,24,16,1.5
4291,6,24,16,1.5
4292,6,24,16,1.5
4293,6,24,16,1.5
4294,6,24,16,1.5
4295,6,24,16,1.5
4296,6,24,16,1.5
4297,6,24,16,1.5
4298,6,24,16,1.5
4299,6,24,16,1.5
4300,6,24,16,1.5
4301,6,24,16,1.5
4302,6,24,16,1.5
4303,6,24,16,1.5
4304,6,24,16,1.5
4305,6,24,16,1.5
4306,6,24,16,1.5
4307,6,24,16,1.5
4308,6,24,16,1.5
4309,6,24,16,1.5
4310,6,24,16,1.5
4311,6,24,16,1.5
4312,6,24,16,1.5
4313,6,24,16,1.5
4314,6,24,16,1.5
4315,6,24,16,1.5
4316,6,24,16,1.5
4317,6,24,16,1.5
4318,6,24,16,1.5
4319,6,24,16,1.5
4320,6,24,16,1.5
4321,6,24,16,1.5
4322,6,24,16,1.5
4323,6,24,16,1.5
4324,6,24,16,1.5
4325,6,24,16,1.5
4326,6,24,16,1.5
4327,6,24,16,1.5
4328,6,24,16,1.5
4329,6,24,16,1.5
4330,6,24,16,1.5
4331,6,24,16,1.5
4332,6,24,16,1.5
4333,6,24,16,1.5
4334,6,24,16,1.5
4335,6,24,16,1.5
4336,6,24,16,1.5
4337,6,24,16,1.5
4338,6,24,16,1.5
4339,6,24,16,1.5
4340,6,24,16,1.5
4341,6,24,16,1.5
4342,6,24,16,1.5
4343,6,24,16,1.5
4344,6,24,16,1.5
4345,6,24,16,1.5
4346,6,24,16,1.5
4347,6,24,16,1.5
4348,6,24,16,1.5
4349,6,24,16,1.5
4350,6,24,16,1.5
4351,6,24,16,1.5
4352,6,24,16,1.5
4353,6,24,16,1.5
4354,6,24,16,1.5
4355,6,24,16,1.5
4356,6,24,16,1.5
4357,6,24,16,1.5
4358,6,24,16,1.5
4359,6,24,16,1.5
4360,6,24,16,1.5
4361,6,24,16,1.5
4362,6,24,16,1.5
4363,6,24,16,1.5
4364,6,24,16,1.5
4365,6,24,16,1.5
4366,6,24,16,1.5
4367,6,24,16,1.5
4368,6,24,16,1.5
4369,6,24,16,1.5
4370,6,24,16,1.5
